ID,model_ID,year,price,mileage,tax,mpg,engineSize,transmission_ID,fuel_ID,Brand
29589,1,2014,8690,51344,30,65.69999695,2,2,1,BMW
29590,3,2019,21097,7947,145,47.09999847,2,4,1,BMW
29591,1,2019,23997,8423,145,39.79999924,3,4,5,BMW
29592,11,2019,49990,5364,145,44.09999847,3,4,1,BMW
29593,9,2019,42650,4000,145,50.40000153,2,4,5,BMW
29594,55,2019,61797,4419,145,26.89999962,4.400000095,4,5,BMW
29595,86,2019,35991,8667,150,54.29999924,2,4,1,BMW
29596,1,2017,21490,25954,150,39.79999924,3,4,5,BMW
29597,8,2015,15361,43745,125,60.09999847,2,2,1,BMW
29598,7,2015,12110,54905,125,58.90000153,2,2,1,BMW
29599,7,2016,12180,56763,20,68.90000153,2,2,1,BMW
29600,84,2013,9527,60973,145,56.5,2,4,1,BMW
29601,1,2017,19990,27108,145,39.79999924,3,1,5,BMW
29602,7,2014,11491,64021,125,57.59999847,2,2,1,BMW
29603,9,2017,27399,23607,145,51.40000153,3,4,1,BMW
29604,9,2016,17980,32205,30,62.79999924,2,4,1,BMW
29605,84,2020,25480,24,145,60.09999847,2,4,1,BMW
29606,3,2020,20980,9,145,50.40000153,1.5,4,5,BMW
29607,3,2020,20980,12,145,50.40000153,1.5,4,5,BMW
29608,1,2019,21980,821,145,72.40000153,1.5,2,1,BMW
29609,10,2020,33490,101,145,42.79999924,2,4,5,BMW
29610,7,2020,26980,101,145,62.79999924,2,4,1,BMW
29611,7,2019,22480,6191,145,55.40000153,2,4,1,BMW
29612,1,2019,20980,8617,145,44.09999847,1.5,2,5,BMW
29613,1,2019,17980,8211,145,74.30000305,2,4,1,BMW
29614,93,2019,31990,9950,145,38.70000076,2,4,5,BMW
29615,85,2020,28993,101,145,61.40000153,2,4,1,BMW
29616,54,2020,49623,2024,145,34,3,4,5,BMW
29617,84,2020,27493,3609,145,39.20000076,2,2,1,BMW
29618,8,2019,28000,6451,145,58.90000153,2,4,1,BMW
29619,54,2019,44500,5644,145,34,3,4,5,BMW
29620,3,2019,19990,6361,145,51.40000153,2,2,1,BMW
29621,7,2015,14391,56262,30,62.79999924,2,4,1,BMW
29622,9,2018,23891,23652,145,48.70000076,2,4,1,BMW
29623,86,2019,30990,20423,145,30.39999962,2,4,5,BMW
29624,85,2019,31790,4169,145,34,2,4,5,BMW
29625,86,2020,36853,2479,145,54.29999924,2,4,1,BMW
29626,93,2020,34993,3100,145,38.70000076,2,4,5,BMW
29627,9,2020,35493,5658,145,50.40000153,2,4,5,BMW
29628,7,2017,15890,34588,145,64.19999695,2,2,1,BMW
29629,3,2018,20990,13268,145,47.90000153,2,4,5,BMW
29630,1,2019,18990,4539,145,70.59999847,2,4,1,BMW
29631,7,2019,31990,4893,145,52.29999924,2,4,1,BMW
29632,87,2016,25041,28480,200,47.09999847,3,4,1,BMW
29633,1,2016,15690,26386,20,67.30000305,2,4,1,BMW
29634,84,2017,21050,18099,145,57.59999847,2,4,1,BMW
29635,1,2017,14066,43260,145,55.5,1.5,4,5,BMW
29636,7,2016,19581,26949,160,51.40000153,3,4,1,BMW
29637,7,2015,16237,37466,145,56.5,3,4,1,BMW
29638,1,2017,16995,19654,145,54.29999924,1.5,1,5,BMW
29639,8,2019,24491,6462,150,58.90000153,2,4,1,BMW
29640,3,2017,16191,23295,20,68.90000153,2,4,1,BMW
29641,84,2016,19497,29959,145,55.40000153,2,4,1,BMW
29642,84,2019,24500,8410,145,47.90000153,2,4,5,BMW
29643,9,2019,28991,4636,145,50.40000153,2,4,5,BMW
29644,85,2020,32403,2580,145,39.79999924,2,4,5,BMW
29645,90,2019,72430,6391,145,33.59999847,3,4,1,BMW
29646,8,2014,13591,73417,125,57.59999847,2,2,1,BMW
29647,1,2017,17490,10571,30,65.69999695,2,4,1,BMW
29648,7,2017,16490,30835,145,70.59999847,2,4,1,BMW
29649,8,2015,16678,37041,125,57.59999847,2,4,1,BMW
29650,1,2017,19990,26841,145,39.79999924,3,1,5,BMW
29651,1,2018,17390,11690,145,45.59999847,2,4,1,BMW
29652,8,2016,22991,25220,160,49.59999847,3,4,1,BMW
29653,85,2018,24297,13325,145,58.90000153,2,4,1,BMW
29654,86,2016,24390,45646,200,47.09999847,3,4,1,BMW
29655,8,2017,20217,31959,145,43.5,2,2,5,BMW
29656,3,2019,21980,5913,135,148.6999969,1.5,1,3,BMW
29657,84,2019,26480,9027,145,50.40000153,2,4,1,BMW
29658,3,2019,25780,2859,145,48.70000076,2,4,1,BMW
29659,88,2019,49980,5041,145,37.70000076,3,4,1,BMW
29660,1,2018,16980,20100,150,37.20000076,1.5,2,5,BMW
29661,1,2019,26980,1250,145,40.40000153,1.5,1,5,BMW
29662,86,2014,19295,18458,145,54.29999924,2,4,1,BMW
29663,9,2015,14160,41075,30,62.79999924,2,1,1,BMW
29664,8,2015,13750,34457,160,44.79999924,2,2,5,BMW
29665,1,2015,14391,42770,125,61.40000153,2,4,1,BMW
29666,86,2015,19540,39370,145,54.29999924,2,4,1,BMW
29667,7,2015,12217,58943,125,61.40000153,2,2,1,BMW
29668,7,2016,19400,19060,145,53.29999924,3,4,1,BMW
29669,7,2018,19357,15893,145,64.19999695,2,4,1,BMW
29670,1,2019,16980,4905,145,53.29999924,1.5,2,5,BMW
29671,7,2019,26480,5500,145,42.20000076,2,4,5,BMW
29672,8,2019,24780,6251,145,48.70000076,2,4,5,BMW
29673,7,2019,27780,4586,145,52.29999924,2,1,1,BMW
29674,84,2019,25280,6153,145,35.29999924,2,4,5,BMW
29675,3,2019,25980,5072,145,48.70000076,2,4,1,BMW
29676,8,2016,21280,16635,160,50.40000153,3,4,1,BMW
29677,7,2018,22480,18620,145,62.79999924,2,4,1,BMW
29678,84,2018,22780,11520,145,37.70000076,2,4,5,BMW
29679,9,2017,18980,43169,145,48.70000076,2,4,5,BMW
29680,7,2019,25780,7254,150,42.20000076,2,4,5,BMW
29681,1,2018,15980,19093,150,50.40000153,2,2,1,BMW
29682,7,2019,33950,5039,150,52.29999924,2,4,1,BMW
29683,90,2020,71980,8695,150,31.39999962,3,4,1,BMW
29684,3,2019,20450,6269,145,50.40000153,2,1,5,BMW
29685,12,2019,55980,3489,145,39.79999924,3,4,1,BMW
29686,1,2017,16990,32000,30,62.79999924,2,2,1,BMW
29687,7,2018,18980,19408,150,65.69999695,2,4,1,BMW
29688,1,2016,12609,22991,20,72.40000153,1.5,2,1,BMW
29689,1,2017,17894,14684,145,54.29999924,1.5,4,5,BMW
29690,8,2015,17310,31911,125,57.59999847,2,4,1,BMW
29691,1,2017,18890,21744,150,65.69999695,2,4,1,BMW
29692,7,2019,25940,8646,150,53.29999924,2,4,1,BMW
29693,1,2019,20440,3567,150,47.90000153,2,4,5,BMW
29694,1,2019,18440,3605,150,47.90000153,1.5,4,1,BMW
29695,7,2019,19750,5888,150,51.40000153,1.5,4,5,BMW
29696,7,2019,25940,7779,150,53.29999924,2,4,1,BMW
29697,3,2019,21450,3803,145,39.20000076,1.5,4,5,BMW
29698,85,2019,31970,3740,145,34,2,1,5,BMW
29699,7,2019,24997,6429,145,64.19999695,2,4,1,BMW
29700,3,2020,25603,2880,145,50.40000153,1.5,4,5,BMW
29701,3,2020,26883,101,145,40.90000153,1.5,4,5,BMW
29702,7,2020,36693,2725,145,40.40000153,2,4,5,BMW
29703,8,2016,21104,36741,200,41.5,3,4,5,BMW
29704,55,2019,58991,16529,145,26.89999962,4.400000095,4,5,BMW
29705,7,2019,23480,4611,150,65.69999695,2,4,1,BMW
29706,12,2019,51980,5529,150,40.40000153,3,4,1,BMW
29707,86,2019,32480,5495,145,54.29999924,2,4,1,BMW
29708,3,2019,21850,4389,145,40.90000153,1.5,1,5,BMW
29709,1,2019,19980,2557,145,44.09999847,1.5,2,5,BMW
29710,7,2019,28940,1550,145,42.20000076,2,1,5,BMW
29711,3,2019,22480,105,145,47.90000153,2,1,5,BMW
29712,7,2017,19980,10154,145,56.5,3,4,1,BMW
29713,45,2019,67940,1110,135,141.1999969,1.5,1,3,BMW
29714,3,2018,18980,12769,145,52.29999924,1.5,2,5,BMW
29715,84,2019,26450,7835,150,60.09999847,2,4,1,BMW
29716,3,2019,22480,5869,150,51.40000153,2,4,1,BMW
29717,1,2019,17780,7287,150,72.40000153,1.5,2,1,BMW
29718,9,2019,26380,8257,150,50.40000153,2,4,5,BMW
29719,86,2015,19795,51451,200,47.09999847,3,4,1,BMW
29720,9,2017,21720,26946,145,65.69999695,2,1,1,BMW
29721,7,2013,7550,78650,125,53.29999924,1.600000024,2,5,BMW
29722,7,2016,19367,25666,160,51.40000153,3,1,1,BMW
29723,84,2016,18990,18604,145,55.40000153,2,1,1,BMW
29724,1,2014,10970,26423,30,64.19999695,2,1,1,BMW
29725,8,2018,21470,40553,145,41.5,3,1,5,BMW
29726,9,2020,33980,1500,135,156.8999939,2,4,3,BMW
29727,8,2016,19880,34171,145,55.40000153,3,4,1,BMW
29728,8,2018,21064,19447,145,65.69999695,2,4,1,BMW
29729,7,2016,15980,16000,30,67.30000305,2,4,1,BMW
29730,3,2020,30980,1500,145,42.20000076,1.5,4,5,BMW
29731,3,2019,22980,2869,145,49.59999847,2,1,1,BMW
29732,84,2019,27980,105,145,40.90000153,1.5,1,5,BMW
29733,1,2019,23440,4729,145,41.5,1.5,2,5,BMW
29734,7,2019,31980,4869,145,50.40000153,2,1,1,BMW
29735,9,2019,39480,4859,145,29.10000038,3,1,5,BMW
29736,1,2020,23980,1500,145,40.40000153,1.5,4,5,BMW
29737,1,2020,30440,1500,145,34.5,2,4,5,BMW
29738,1,2020,30440,1500,145,34.5,2,4,5,BMW
29739,8,2018,22470,1998,145,60.09999847,2,4,1,BMW
29740,9,2017,22980,21687,145,53.29999924,3,1,1,BMW
29741,8,2018,20980,11403,145,48.70000076,2,4,5,BMW
29742,8,2016,18860,15422,30,65.69999695,2,4,1,BMW
29743,7,2016,18656,27621,145,56.5,3,4,1,BMW
29744,7,2016,20584,36137,145,53.29999924,3,4,1,BMW
29745,1,2015,11180,43424,20,72.40000153,1.5,2,1,BMW
29746,7,2020,34993,6250,145,47.90000153,3,4,1,BMW
29747,9,2015,15995,31309,30,62.79999924,2,4,1,BMW
29748,8,2016,22431,31663,160,51.40000153,3,4,1,BMW
29749,84,2016,19480,19829,125,57.59999847,2,4,1,BMW
29750,7,2019,25780,9354,145,45.59999847,2,4,5,BMW
29751,9,2019,26380,7609,145,65.69999695,2,4,1,BMW
29752,88,2019,56980,12173,145,33.59999847,3,4,1,BMW
29753,1,2018,22761,24866,150,32.5,3,4,5,BMW
29754,88,2019,56980,9029,145,33.59999847,3,4,1,BMW
29755,3,2018,16780,21204,145,40.90000153,1.5,4,5,BMW
29756,8,2019,26990,4278,150,52.29999924,3,4,1,BMW
29757,84,2019,25990,8989,150,60.09999847,2,4,1,BMW
29758,3,2019,24490,8615,150,60.09999847,2,2,1,BMW
29759,87,2019,36990,8454,150,42.79999924,2,4,1,BMW
29760,55,2019,63980,5000,150,26.89999962,4.400000095,4,5,BMW
29761,3,2017,21000,25435,200,39.79999924,3,4,5,BMW
29762,7,2016,16886,24081,145,54.29999924,3,1,1,BMW
29763,1,2016,18866,20581,200,39.79999924,3,1,5,BMW
29764,87,2019,38182,2316,145,42.79999924,2,4,1,BMW
29765,7,2018,21512,21045,145,62.79999924,2,1,1,BMW
29766,54,2016,34932,23765,300,34,3,4,5,BMW
29767,1,2014,12222,11463,125,50.40000153,1.600000024,4,5,BMW
29768,7,2017,15652,68299,150,62.79999924,2,4,1,BMW
29769,9,2018,22601,50628,150,60.09999847,2,4,1,BMW
29770,7,2015,13990,30441,30,64.19999695,2,2,1,BMW
29771,8,2019,32990,2403,145,60.09999847,2,4,1,BMW
29772,84,2017,17370,29575,145,58.90000153,2,2,1,BMW
29773,87,2015,18390,53197,160,52.29999924,2,2,1,BMW
29774,7,2015,11560,60803,30,67.30000305,2,1,1,BMW
29775,7,2018,19990,23494,145,57.59999847,2,1,1,BMW
29776,7,2018,21232,16219,145,64.19999695,2,4,1,BMW
29777,84,2019,26190,7137,145,65.69999695,2,4,1,BMW
29778,86,2015,18192,33269,160,52.29999924,2,2,1,BMW
29779,11,2017,30972,15405,145,54.29999924,3,4,1,BMW
29780,85,2019,25980,6521,145,39.20000076,2,4,5,BMW
29781,88,2016,21986,54425,200,47.90000153,3,1,1,BMW
29782,87,2019,41376,9095,145,37.20000076,3,1,1,BMW
29783,90,2019,69146,2567,145,24.79999924,3,1,5,BMW
29784,86,2019,42836,6881,145,36.70000076,3,4,1,BMW
29785,87,2019,35694,4832,145,42.79999924,2,4,1,BMW
29786,84,2017,22052,13217,145,44.79999924,2,4,5,BMW
29787,8,2017,19961,22100,150,65.69999695,2,4,1,BMW
29788,8,2019,26592,7038,150,52.29999924,3,4,1,BMW
29789,88,2019,49991,6927,150,37.70000076,3,4,1,BMW
29790,1,2015,13111,23320,20,70.59999847,2,2,1,BMW
29791,3,2016,21211,26182,260,37.20000076,3,4,5,BMW
29792,7,2017,19702,27225,30,62.79999924,2,4,1,BMW
29793,9,2017,33122,11817,145,51.40000153,3,4,1,BMW
29794,86,2017,28562,14557,145,47.90000153,3,4,1,BMW
29795,89,2019,59990,2137,145,34.90000153,3,4,1,BMW
29796,85,2019,29990,4137,145,39.20000076,2,4,5,BMW
29797,3,2019,25490,3339,145,49.59999847,2,1,1,BMW
29798,7,2016,18212,9020,30,65.69999695,2,4,1,BMW
29799,7,2015,16276,31238,145,55.40000153,2,1,1,BMW
29800,85,2020,34990,2137,145,34,2,1,5,BMW
29801,9,2020,42990,2137,145,60.09999847,3,4,1,BMW
29802,84,2016,19682,41455,125,57.59999847,2,4,1,BMW
29803,86,2020,54990,2137,135,5.5,2,4,3,BMW
29804,7,2013,8492,73428,20,68.90000153,2,2,1,BMW
29805,9,2019,37540,4562,145,60.09999847,3,1,1,BMW
29806,85,2019,29970,3760,145,36.20000076,2,1,5,BMW
29807,1,2019,29680,8388,145,48.70000076,2,1,1,BMW
29808,85,2019,31980,4804,145,34,2,1,5,BMW
29809,9,2019,29140,1499,145,47.90000153,2,4,5,BMW
29810,8,2019,33230,6427,145,44.79999924,2,4,5,BMW
29811,3,2019,24110,4348,145,49.59999847,2,4,1,BMW
29812,7,2019,32550,10984,145,49.59999847,2,1,1,BMW
29813,7,2017,19082,31144,145,62.79999924,2,4,1,BMW
29814,3,2019,20896,15462,145,67.30000305,2,1,1,BMW
29815,90,2019,62990,2137,145,33.59999847,3,4,1,BMW
29816,1,2019,18840,10000,145,54.29999924,1.5,4,5,BMW
29817,88,2019,46440,1438,145,37.70000076,3,4,1,BMW
29818,7,2019,25940,7821,145,53.29999924,2,4,1,BMW
29819,89,2020,52990,3200,145,34.90000153,3,4,1,BMW
29820,9,2019,26980,105,145,50.40000153,2,1,5,BMW
29821,7,2019,37940,1581,145,34.90000153,3,4,5,BMW
29822,85,2020,33940,2182,145,34,2,1,5,BMW
29823,3,2019,20480,8719,145,52.29999924,2,1,1,BMW
29824,7,2019,26998,12327,145,48.70000076,2,4,1,BMW
29825,9,2018,23998,31649,145,45.59999847,2,4,1,BMW
29826,7,2018,15901,13759,150,52.29999924,1.5,2,5,BMW
29827,88,2017,26822,25288,145,50.40000153,2,1,1,BMW
29828,84,2017,19912,25917,125,57.59999847,2,4,1,BMW
29829,1,2019,21116,6742,145,65.69999695,2,4,1,BMW
29830,84,2014,12702,28375,160,52.29999924,2,1,1,BMW
29831,86,2014,15112,69382,145,54.29999924,2,4,1,BMW
29832,87,2019,35109,509,145,42.79999924,2,4,1,BMW
29833,88,2016,28172,69798,200,47.09999847,3,1,1,BMW
29834,84,2016,19391,20761,125,60.09999847,2,4,1,BMW
29835,3,2017,16172,13357,20,74.30000305,1.5,2,1,BMW
29836,3,2020,23990,10,150,39.20000076,1.5,4,5,BMW
29837,85,2020,24490,1,145,52.29999924,2,4,1,BMW
29838,1,2019,18498,10624,145,65.69999695,2,2,1,BMW
29839,7,2019,16698,12824,150,67.30000305,2,2,1,BMW
29840,86,2018,34990,16202,145,34.5,3,4,5,BMW
29841,7,2019,28980,5441,145,41.5,2,4,5,BMW
29842,7,2019,30690,4404,145,50.40000153,2,1,1,BMW
29843,9,2018,22912,16530,145,68.90000153,2,4,1,BMW
29844,1,2018,23052,19959,145,39.79999924,3,4,5,BMW
29845,8,2019,29540,14137,145,49.59999847,3,4,1,BMW
29846,7,2019,36740,4137,145,39.79999924,2,1,5,BMW
29847,84,2016,19752,18326,125,57.59999847,2,4,1,BMW
29848,88,2019,54550,8143,145,37.70000076,3,1,1,BMW
29849,1,2019,19798,16406,150,67.30000305,2,4,1,BMW
29850,7,2019,22998,20175,145,60.09999847,2,4,1,BMW
29851,9,2014,15995,28500,160,51.40000153,3,4,1,BMW
29852,84,2015,16250,46216,125,57.59999847,2,4,1,BMW
29853,8,2016,20681,12531,145,48.70000076,2,4,5,BMW
29854,3,2017,21862,29150,200,39.79999924,3,4,5,BMW
29855,1,2017,19761,39681,200,39.79999924,3,4,5,BMW
29856,84,2016,19572,32603,125,60.09999847,2,4,1,BMW
29857,85,2018,32012,12652,145,58.90000153,2,4,1,BMW
29858,7,2017,17701,51983,145,62.79999924,2,4,1,BMW
29859,8,2015,15331,21324,200,39.79999924,2,2,5,BMW
29860,88,2016,41211,46180,570,25.39999962,4.400000095,4,5,BMW
29861,84,2016,18761,16755,145,55.40000153,2,4,1,BMW
29862,88,2016,27852,57501,0,85.59999847,2,1,3,BMW
29863,1,2019,14498,15598,150,72.40000153,1.5,2,1,BMW
29864,1,2014,8310,80664,30,64.19999695,2,2,1,BMW
29865,1,2017,15490,25763,145,46.29999924,2,2,5,BMW
29866,7,2014,11180,60015,30,62.79999924,2,1,1,BMW
29867,86,2015,19370,41312,145,54.29999924,2,4,1,BMW
29868,84,2016,19158,13090,160,44.79999924,2,1,5,BMW
29869,88,2015,24250,42966,200,47.09999847,3,1,1,BMW
29870,88,2016,31990,47814,240,42.79999924,3,1,1,BMW
29871,1,2019,18499,748,150,70.59999847,2,4,1,BMW
29872,7,2016,17980,33475,30,64.19999695,2,4,1,BMW
29873,85,2020,26780,1500,145,61.40000153,2,4,1,BMW
29874,3,2019,18880,6225,145,52.29999924,1.5,2,5,BMW
29875,86,2019,31780,7281,145,54.29999924,2,4,1,BMW
29876,1,2019,17980,8159,145,70.59999847,1.5,2,1,BMW
29877,7,2019,27440,4376,145,42.20000076,2,4,5,BMW
29878,9,2019,26850,7079,145,65.69999695,2,4,1,BMW
29879,3,2019,18950,6311,145,42.79999924,1.5,2,5,BMW
29880,7,2019,23980,1489,145,47.90000153,2,4,5,BMW
29881,7,2019,24450,9522,145,62.79999924,2,4,1,BMW
29882,8,2017,19000,26289,145,48.70000076,2,4,5,BMW
29883,1,2017,18390,4237,145,54.29999924,1.5,1,5,BMW
29884,7,2016,17998,23106,0,134.5,2,4,3,BMW
29885,85,2020,29990,5,145,42.79999924,1.5,4,5,BMW
29886,54,2020,45990,6,145,34,3,4,5,BMW
29887,86,2015,19990,53700,145,54.29999924,2,4,1,BMW
29888,3,2018,31990,99,145,38.20000076,3,4,5,BMW
29889,84,2019,23980,2953,145,51.40000153,1.5,2,5,BMW
29890,1,2016,11499,46327,0,78.5,1.5,4,1,BMW
29891,1,2017,14999,32082,145,70.59999847,1.5,2,1,BMW
29892,7,2015,10999,90018,20,70.59999847,2,1,1,BMW
29893,1,2018,12291,45228,145,72.40000153,1.5,2,1,BMW
29894,1,2016,14830,18095,30,65.69999695,2,4,1,BMW
29895,1,2016,12760,27759,30,65.69999695,2,2,1,BMW
29896,1,2013,7131,73919,30,65.69999695,2,2,1,BMW
29897,8,2019,24975,5866,145,65.69999695,2,4,1,BMW
29898,9,2019,26350,3623,145,65.69999695,2,4,1,BMW
29899,1,2016,12475,17550,30,56.5,1.5,2,5,BMW
29900,1,2019,23780,5939,145,40.40000153,1.5,4,5,BMW
29901,7,2019,24990,4850,145,64.19999695,2,2,1,BMW
29902,3,2019,21945,10086,145,47.90000153,2,4,5,BMW
29903,84,2013,12490,33584,165,51.40000153,2,2,1,BMW
29904,7,2016,14990,33201,150,48.70000076,2,2,5,BMW
29905,84,2016,17998,38565,145,55.40000153,2,4,1,BMW
29906,3,2018,17498,18970,145,51.40000153,1.5,4,5,BMW
29907,9,2015,16998,31322,145,53.29999924,3,4,1,BMW
29908,7,2015,16298,22867,145,56.5,3,4,1,BMW
29909,7,2019,24498,14897,145,52.29999924,2,4,1,BMW
29910,3,2020,21890,11,145,50.40000153,1.5,4,5,BMW
29911,3,2020,22980,10,145,47.09999847,1.5,2,5,BMW
29912,8,2020,26990,5,145,65.69999695,2,4,1,BMW
29913,10,2020,36850,6,145,53.29999924,3,4,1,BMW
29914,9,2020,26990,13,145,50.40000153,2,4,5,BMW
29915,1,2016,12990,22700,20,72.40000153,1.5,2,1,BMW
29916,1,2016,12990,25843,30,55.5,1.5,4,5,BMW
29917,1,2016,19290,32233,200,39.79999924,3,4,5,BMW
29918,3,2019,23480,1500,145,42.79999924,1.5,2,5,BMW
29919,9,2019,29980,1500,145,50.40000153,2,4,5,BMW
29920,8,2019,30980,2649,145,41.5,3,4,5,BMW
29921,7,2019,31450,4460,145,40.90000153,2,4,5,BMW
29922,7,2019,24990,4293,145,64.19999695,2,2,1,BMW
29923,7,2019,23990,5996,145,67.30000305,2,2,1,BMW
29924,7,2019,29450,4250,145,53.29999924,2,4,1,BMW
29925,9,2019,31875,15,145,48.70000076,2,4,5,BMW
29926,8,2019,23980,14,145,45.59999847,2,4,5,BMW
29927,7,2017,17990,28589,145,62.79999924,2,4,1,BMW
29928,8,2019,29980,1737,145,53.29999924,3,4,1,BMW
29929,7,2020,23990,18,145,56.5,2,2,1,BMW
29930,7,2019,28450,7350,145,48.70000076,2,4,1,BMW
29931,9,2019,26350,3753,145,65.69999695,2,4,1,BMW
29932,9,2019,26350,7106,145,65.69999695,2,4,1,BMW
29933,84,2019,25450,5269,145,40.90000153,1.5,4,5,BMW
29934,8,2016,15957,33805,30,62.79999924,2,2,1,BMW
29935,1,2018,15224,12102,145,37.70000076,1.5,2,5,BMW
29936,7,2019,24450,2323,145,54.29999924,2,2,1,BMW
29937,7,2019,24450,3340,145,54.29999924,2,2,1,BMW
29938,9,2020,36850,13,145,44.79999924,2,4,3,BMW
29939,87,2019,37980,10797,145,40.40000153,3,4,1,BMW
29940,54,2019,48940,12,145,32.5,3,4,5,BMW
29941,54,2019,41945,12,145,34,3,4,5,BMW
29942,87,2019,35480,13142,145,42.79999924,2,4,1,BMW
29943,9,2019,29450,5325,145,60.09999847,2,4,1,BMW
29944,7,2019,29990,8235,145,48.70000076,2,4,1,BMW
29945,7,2019,28450,8349,145,43.5,2,4,5,BMW
29946,8,2019,24975,5022,145,65.69999695,2,4,1,BMW
29947,8,2019,24975,11736,145,65.69999695,2,4,1,BMW
29948,9,2020,31990,10,145,50.40000153,2,4,5,BMW
29949,9,2020,32850,9,145,47.90000153,2,4,3,BMW
29950,93,2020,35850,5,145,37.20000076,2,4,5,BMW
29951,93,2020,33450,5,145,38.70000076,2,4,5,BMW
29952,7,2020,24490,5,145,56.5,2,2,1,BMW
29953,3,2020,22990,12,145,60.09999847,2,2,1,BMW
29954,7,2020,41990,9,145,34.90000153,3,4,5,BMW
29955,84,2019,24980,3730,145,49.59999847,1.5,2,5,BMW
29956,84,2019,28790,3740,145,44.79999924,2,4,5,BMW
29957,3,2019,21945,8377,145,47.90000153,2,4,5,BMW
29958,8,2019,24740,11,145,48.70000076,2,4,5,BMW
29959,9,2015,16990,34250,30,62.79999924,2,4,1,BMW
29960,1,2020,24980,5000,145,42.79999924,1.5,4,5,BMW
29961,8,2016,16730,17309,30,62.79999924,2,2,1,BMW
29962,1,2014,15965,30000,305,35.29999924,3,2,5,BMW
29963,8,2015,17465,40500,150,55.40000153,3,4,1,BMW
29964,3,2018,19240,13077,145,47.90000153,2,1,5,BMW
29965,84,2017,15300,55426,125,58.90000153,2,2,1,BMW
29966,7,2018,18650,29751,145,60.09999847,2,4,1,BMW
29967,84,2013,8562,67932,165,51.40000153,2,2,1,BMW
29968,8,2014,14999,15056,160,44.79999924,2,4,5,BMW
29969,1,2017,14780,23552,145,72.40000153,1.5,2,1,BMW
29970,54,2019,45475,24,145,34,3,4,5,BMW
29971,7,2019,31450,4568,145,41.5,2,4,5,BMW
29972,1,2019,16950,12345,145,74.30000305,2,4,1,BMW
29973,7,2019,25750,12647,145,52.29999924,2,4,1,BMW
29974,7,2019,25750,10568,145,52.29999924,2,4,1,BMW
29975,88,2019,46950,7246,145,37.70000076,3,4,1,BMW
29976,1,2017,18480,14193,145,54.29999924,1.5,4,5,BMW
29977,9,2019,26350,5453,145,65.69999695,2,4,1,BMW
29978,3,2020,22450,10,145,64.19999695,2,2,1,BMW
29979,7,2020,29990,12,145,49.59999847,2,4,1,BMW
29980,7,2020,23850,15,145,42.20000076,2,4,5,BMW
29981,93,2020,28990,5,145,38.20000076,2,4,5,BMW
29982,8,2020,37450,11,145,47.90000153,3,4,1,BMW
29983,93,2020,30990,10,145,38.70000076,2,4,5,BMW
29984,93,2020,30990,12,145,38.70000076,2,4,5,BMW
29985,7,2017,19895,11700,145,64.19999695,2,4,1,BMW
29986,7,2019,23980,4063,145,62.79999924,2,4,1,BMW
29987,7,2019,29990,10,145,54.29999924,2,2,1,BMW
29988,3,2019,21480,1850,145,50.40000153,1.5,4,5,BMW
29989,52,2019,47980,100,145,29.10000038,3,4,5,BMW
29990,8,2019,22480,4020,145,60.09999847,2,4,1,BMW
29991,3,2019,20980,4691,145,47.09999847,2,4,1,BMW
29992,9,2019,28990,5471,145,48.70000076,2,4,5,BMW
29993,9,2019,31880,4669,145,60.09999847,3,4,1,BMW
29994,7,2019,31450,4682,145,40.90000153,2,4,5,BMW
29995,3,2019,23975,10,145,60.09999847,2,2,1,BMW
29996,3,2019,23940,9,145,62.79999924,2,4,1,BMW
29997,9,2019,31875,12,145,48.70000076,2,4,5,BMW
29998,3,2017,19480,14612,145,55.40000153,2,4,1,BMW
29999,1,2016,16280,5796,125,54.29999924,1.5,4,5,BMW
30000,8,2019,26950,500,145,65.69999695,2,4,1,BMW
30001,7,2017,17980,13350,145,51.40000153,2,4,5,BMW
30002,85,2019,44980,500,145,58.90000153,2,4,1,BMW
30003,8,2019,25990,11,145,58.90000153,2,4,1,BMW
30004,7,2019,24990,4229,145,64.19999695,2,2,1,BMW
30005,84,2017,21250,17961,165,44.79999924,2,4,5,BMW
30006,3,2017,21000,29484,145,39.79999924,3,4,5,BMW
30007,86,2019,31000,6981,145,30.39999962,2,4,5,BMW
30008,8,2019,25000,8592,145,65.69999695,2,4,1,BMW
30009,7,2019,20900,30243,145,48.70000076,2,4,5,BMW
30010,86,2018,30000,71587,145,54.29999924,2,4,1,BMW
30011,1,2016,11250,35447,20,68.90000153,2,2,1,BMW
30012,9,2014,12891,72000,125,57.59999847,2,4,1,BMW
30013,8,2017,15991,37847,150,65.69999695,2,4,1,BMW
30014,3,2016,16195,23594,0,141.1999969,1.5,1,3,BMW
30015,84,2016,17980,39004,160,44.79999924,2,4,5,BMW
30016,8,2018,20991,11455,150,46.29999924,2,2,5,BMW
30017,10,2014,17791,45012,165,49.59999847,3,4,1,BMW
30018,1,2015,11711,40560,125,57.59999847,2,2,1,BMW
30019,11,2016,23995,23600,200,41.5,3,4,5,BMW
30020,8,2016,15650,34236,160,46.29999924,2,2,5,BMW
30021,1,2017,14397,9243,145,52.29999924,1.5,2,5,BMW
30022,1,2017,11650,29116,145,83.09999847,1.5,2,1,BMW
30023,1,2017,14420,17357,20,70.59999847,1.5,2,1,BMW
30024,8,2018,21980,10146,145,65.69999695,2,4,1,BMW
